伊甸零式希望乐园 (共鸣之章3),"E7S集合式
┌─球连线传送─┬─传送门─┬极夜机动┐
│　　　│红动　蓝停│　　│
├─┬────┬─┼白夜机动┤　　│
│❹│　　　　│❶│　││
│❸││❷│　││
│　││　│　│　　│
├─┴────┴─┤　│　　│
├─包围号令─┬─┴──┬──┴────┤
│　　●　　　├夜袭号令┼─鸽龙卷站位─┤
│　　　│集合式│　　  │　　  　│
│　　　　●│左下右上│白色／＼黑色　│
│●　　　　│红动蓝停│　／　　＼　　│ 
│　　　│左侧放圈│／　坦克　＼　│ 
│　　　●　　└────┼─撞球优先级─┤
└近战同色交换踩塔┴》小》大┘"
伊甸零式希望乐园 (共鸣之章4),"E8S
◆钻石星尘/光之失控
　　 　　      　｜驱散：》、》
   ｜三角：西北、东南
正方形连线：左与换位 ｜沙漏形连线：左与换位
　◆钢铁月环X型　　　  　｜　　◆钢铁月环十型
 　/　/　｜　　　　 /
 　　　　　　　　　　　　｜　/　　/
 　/　/　｜　　　　 /
 ◆默认分组
 左：   　 ｜　右：   
 ◆小怪阶段
 截线：》》远》近
 沉默：左边远》  ｜ 右边两次
 ◆冰光龙诗
　  　 ｜ 驱散DPS↓
　  ▼  　   ｜
 　 　 ｜ 驱散DPS↑
◆红蓝调整： 换位"
光之战士幻耀歼灭战,"极光战
■基本站位　　 　　　　■LB3/塔8连/战士引导/忍者(防击退)
D3　MT　 D4　　　　　　 　MT/D3
 H1　 ★ 　 H2　　　　　H1/D1 ★ H2/D4
 D1　 ST 　D2　　　 　　　　ST/D2
―――――――――――――――――――
■巴哈线/暗四角　 　　■LB1/诗人距离衰减(中央分摊)
 MT/D3　　H2/D4　　　　　   T
　　　　　　　　　　　　　  H　　 H
 H1/D1 　　ST/D2　　　　　 DPS
―――――――――――――――――――
■LB2/小怪(线TH塔DPS)
　西：MTH1D1D3　　东：STH2D2D4
―――――――――――――――――――
※※【陨石十字】【忍者防击退】※※"
博兹雅堡垒追忆战,"极老屁股
    【基本分散】       I           【分摊】
  H1　MT　D4       I
                             　  I MT/H1          ST/H2　
  D1　　  　D2       I D1/D3          D2/D4
 　　　        　     　 I
  D3　 ST  H2　  I  ※南北(顺时针转)
 ーーーーーーーーーーーーーーーーーーーー
    【魔导电火花】   I           【更强】 
  MT                   ST   I   ①基本分散
    H1               H2    |   ②内侧移动
       D1         D2       I   ③顺时针移动
            D3 D4          I   ④逆时针移动"
希瓦幻巧战,"幻希瓦
◆ ""X""型分散　｜◆ ""十""型分散
———————————————————
D3　　　D4  ｜　 　 D3
 　MT　ST　 ｜　 　 MT
 　 　　 　 ｜H1 D1　　ST D4
 　D1　D2　 ｜　 　 D2
H1　　　H2  ｜　 　 H2
———————————————————"
俾斯麦歼灭战,"PT云神
打BOSS的壳和核心时记得上背！
一蓝一绿两只小怪记得拉开
胖鸟的aoe会把人推下平台
掉下去无法复活！"
圆桌骑士歼灭战,"PT骑神
出啥躲啥，P1“龙眼之邪”需要转身背对
中间有一个阶段会从地面冒出塔来，记得踩塔。
P2结束之后转场记得往BOSS方向移动，会有一个持续击退"
尼德霍格征龙战,"PT邪龙
出啥躲啥，被点名不要重合
小怪按“四腿蜥蜴龙→蛇形龙→变种龙”的顺序打"
祖尔宛歼灭战,"PT鬼神
出啥躲啥
小怪先打“智慧”，然后“意志”然后其他
踩同属性的塔，冰踩冰，火踩火"
索菲娅歼灭战,"PT女神
暴风(钢铁)后接暴雷(月环)
小怪尽快打掉，不然会团灭，顺序231
倾斜天平之前向线少,或没线的方向移动，以免掉下去
P2后会有随机四名成员被点黑白圈，2黑2白，黑+白靠近即可解除"
吉祥天女歼灭战,"PT美神
核心机制“元气”，在你的技能栏上方会有一个小技能栏，蓝色的图标
可以通过场上出现的蓝色小球补充
转阶段时使用的“”魅惑拥抱”请开启“元气”处理"
神龙歼灭战,"PT神龙
神龙普攻会同时打两个T
场地随机一个方向出现水柱，迅速靠近水柱，或者防击退以免被冲下平台死亡。
巨浪之后，会出现几个水圈，踩上去减少所受火属性伤害，增加所受雷属性伤害"
月读歼灭战,"PT月读
黄泉的铁尖：读条技能，BOSS前方的可见范围的扇形Aoe，走位回避
黄泉的铳弹：读条技能，点名随机1人释放的直线分摊，请集合分摊
P1会出现两团互相连线的烟雾，请集火打掉
P3场地会变成黑白两色区域，长时间在一个颜色的区域站着会直接死亡
P4读条“月刀左斩&月刀右斩”去相反方向躲避"
末日暗影亚马乌罗提,"80末日暗影
沿途会有小怪给队友连线，被连线的玩家会中火属性耐性降低或治疗魔法效果降低的debuff，建议优先击杀。
老一第一之兽，“流星群”会点名DPS玩家一个巨大的黑圈和红色点名，请互相分散(但不要过于贴边)，点名消失后离开原位，在原位会有陨石落下(附带范围AOE)，之后BOSS读条“末日流星”的时候，需要躲在陨石后才能回避。其他的出啥躲啥就行。
老二到老三 和前面一样，有连线的小怪需要打掉。
老二终末的指引，都是小怪。
老三至大灾兽，读条“启示录”，需要到场地两侧的耳台躲避，注意发紫光的耳台会碎，不能站人，激光时间很长。距离衰减AOE“灾兽冲锋”会伴随BOSS向前挺进。场地两侧出现人头时，会随机一侧发出激光，激光是持续伤害，一侧结束后另一侧发出激光。另外BOSS还会单点1名玩家发射直线激光，注意躲避。"
异界遗构希尔科斯孪晶塔,"80孪晶塔
老一扎戈斧龙：“预兆”是一个无范围预警扇形AOE。玩家头顶出现刀形状的点名时，BOSS会按照刀数量的顺序使用直线AOE，互相不要重叠，不要打到两侧的罩子。巨大绿色圆圈点名分散以及集合分摊同理，如果小怪被打出来了，记得优先处理小怪。
老二米特里达梯，场地上出现的雷球需要适当远离，其他的出啥躲啥。
老三泰空，读条“魔导交叉激光”时，身体前后左右会出现一个光点，远离光点，这里会发射激光，站在两个光点之间略靠外躲避。激光发射出来之后，会出现暂停的紫粉色伤害区域，不要撞进去，时间结束后会发展为直线AOE。
另外还有从场边发射激光的“魔导防护激光”，和前面同理，会有激光炮蓄力的光点。
“人造重力”读条后，地上出现红黑色的小圆点，这个小圆点会扩大，注意寻找安全区。"
创造机构阿尼德罗学院,"80创造机构
老一之前：没什么特别的
老一裂口鲨 和 原祖鲨，蓝色的鲨鱼会释放近身圆形AOE，红的会释放扇形AOE。当一只鲨鱼跳下水后，另外一个颜色的鲨鱼会来到台上挨揍，水下的鲨鱼会绕着台子游，当它停下的时候，会在原位向场内放自己的AOE(蓝色是圆形AOE，红的是扇形AOE)，如果水下是蓝色鲨鱼，只要远离蓝鲨鱼所在半场即可，如果水下是红鲨鱼，则需要靠近鲨鱼并贴场地两侧躲避扇形AOE。双方会不断交换，直到结束。
老一到老二 没什么特别的
老二侯爵魔界花，出啥躲啥，当魔界花4只脚抬起的时候，需要站在两只脚之间躲避，它会一边转一边抬脚砸地5次，在最后一次砸地后，还会释放正面AOE，因此所有人需要在BOSS的侧面/背面躲避跺脚。在后半程战斗中，还有部分草地场地会变紫，远程可以站在环形无毒地板上输出，需要同时注意紫色有毒地板和BOSS抬脚砸地。
老二到老三 恶魔装甲会读条“新烈光”(全屏AOE)，可打断。
老三克察尔科亚特尔，出啥躲啥，BOSS会点名玩家和场地随机放雷圈，场地雷圈在点名之后会留下一个电球，撞球吃球可以获得伤害提高的buff，不吃球的话会导致BOSS伤害提高，因此玩家需要尽可能回收场地上的雷球。另外BOSS还会跳到场边并击飞玩家，AOE后T尽可能把BOSS带回场地中央，以便处理后续机制。"
魔法宫殿宇宙宫,"80宇宙宫
老一之前：小怪会从周围的墙上、画上跑下来。T注意不要闷头跑过头了。
老一宫殿的隐者，碰到扫帚会被击飞，并获得1层受伤加重，注意不要吃太多层。
老二凉南希，玩家需要在“育芽之谣”读条结束之前，把种子从草地方块搬到荒地方块上，否则种子就会发芽变成小怪。第二次播种之后会吹风，吹风会把种子按照箭头方向吹1格距离。
老三卢格斯，“左/右炎狱斩”，BOSS会转身，注意看好BOSS面向再躲。“鬼炎斩”，玩家头顶会出现红色点名，会留下一个中等范围的十字AOE，切记不要让十字AOE打到场边的家具。“必灭之炎”，玩家需要把蓝点名的火焰传递给场边的家具。“炎狱杀”，会依次点名4名玩家并出现连线，玩家需要远离到连线变为紫色，BOSS会按顺序冲向玩家，并立刻使用扇形顺劈AOE，所有人远离的同时身后不要有家具。"
缇坦妮雅歼灭战,"PT妖精王
“幻之符文”根据AOE范围提示决定靠近还是远离
“魔之符文”对MT扇形AOE+大伤害。
“水之符文”水圈需要一人站一个
“火之符文”水塘里分摊即可
“根之符文”植物的根会沿着预警方向伸长。
“冰之符文”和冰神希瓦的九连环是完全一样的，如果实在不会就原地硬吃一层。
小怪阶段，2个T分别拉住西场的豌豆花和北场的帕克，其他人全力进攻3点的芥子，由于T负责的小怪有正面顺劈死刑，所以推荐原地拉住即可，不要带着跑来跑去。打掉芥子之后再转火另外2只小怪。
全部打掉小怪复活变大，再来一次。
小怪全部打掉之后会进入转场动画，可以适当布置减伤，动画结束之后进入P3。P3的基本技能在P1都见过了。"
无瑕灵君歼灭战,"PT无瑕灵君
开场后不久BOSS就会召唤小怪，T全部拉住即可，小怪会读条AOE。小怪打掉之后场上会出现4个圈，需要踩圈+背对BOSS处理。
“断罪飞翔”有两种效果，一个是召唤2根雷柱，释放3根AOE伤害，需要钻缝隙躲避；一种是召唤电风扇AOE，需要顺着AOE弯曲的方向前进。
“断罪回旋”BOSS放出的剑会停留在场地外缘，翻转180°再飞回来，因此不要急于移动位置，否则有可能吃到第二次伤害。
小怪阶段请按照蓝色连线的顺序击杀，打掉所有小怪之后，BOSS会发动转场技能，如果身上叠了超过1层的斩击耐性降低debuff，请务必大量布置减伤，否则极易团灭。
接下来就是各种躲AOE，当BOSS前往场边的时候，需要按照AOE范围预警提示的流动方向，尽可能往远离BOSS的两侧躲避。重复几次就过了。"
哈迪斯歼灭战,"PT哈迪斯
死刑是范围AOE，不要随便靠近MT
“失信”，在没有箭头的方向躲避
天上会掉下蓝色发光的魔法阵，注意远离
小怪阶段中途会出现分摊+圆圈点名的标记，被点名圆圈的玩家注意远离，剩下的玩家场中分摊
“暗影流”，向场地两侧躲避。“双重强袭”是对当前仇恨前2的玩家点名大伤害，ST注意保持二仇
当BOSS伸出1只手，需要走到手臂外侧
当BOSS伸出2只手，需要停留在场地中央
“囚禁”被点名的玩家需要远离其他人
场地变黑并所有人附加死亡宣告时，需要所有人踩亮地上的光环
场地上出现箭头流动的时候，需要走到箭头起源的方向
头顶出现金色点名的玩家，BOSS会向该方向释放扇形AOE，引导到场边。
锁链捆绑之后提示“动态演练”，脸滚键盘即可解除
最后BOSS会使用“黑暗侵蚀”造成全场AOE，每5次是一次大伤害，同时场地外周会被侵蚀。"
帝国南方堡外围激战,"50南方堡
主要就是跟着人群走。
魔导巨兵改，被连线时防御大幅上升，在85%血时控制BOSS快速输出，可以跳过高防御机制。
最后一个BOSS比较特殊，只有场地两边的迫击炮能对BOSS造成伤害，并且仇恨机制是谁打她她打谁。开场请T拉住BOSS站在中间挨打，其他玩家调查迫击炮弹，等魔导爪填装完毕后，右键互动迫击炮，向BOSS开炮。BOSS被击中后会追着开炮的人打，请被打的开炮玩家跑回场中不动，BOSS伤害很低请不要乱跑。迫击炮附近会出现小怪，请及时击杀。"
水晶塔 古代人迷宫,"50水晶塔1
BOSS1 骸骨龙 出啥躲啥和人群站一起
道中 三个岔路口从左到右分别对应ABC三队，等人齐了再进！等人齐了再进！等人齐了再进！
BOSS2 塔纳托斯 身上有星极体buff的才能攻击BOSS，其他没被连线的人可以打小怪 连线顺序是A队-B队-C队
道中 三个沙瓦克一队负责一个，沙瓦克打完再击杀中间的爆弹怪。
BOSS3 贝希摩斯王 铁巨人由DPS尽快击杀。绿色点名的放在场地内。  BOSS 读条黄道陨石的时候躲到彗星背面。
BOSS4 提坦 T拉到中央偏六点方向，BOSS回场中读条古代核爆时所有人立刻回到本队标点的台子上。"
天幕魔导城最终决战,"50动画城
出门跟人群冲，小怪不用管，直接点魔导终端下层
BOSS1 魔导巨兵二型 打就行
打完跟人群走，注意拿魔导装甲认证装置
BOSS2 尼禄 打就行
BOSS3 盖乌斯 打就行
BOSS4 究极神兵  开怪后BOSS无敌，被攻击一段时间后会解除无敌，打就行
BOSS5 究极神兵 走位躲开浮游炮，打就行
BOSS6 拉哈布雷亚 打就行"
水晶塔 希尔科斯塔,"50水晶塔2
BOSS1 妖艳无比的六兽妖 连线紫球撞场边柱子。蓝色连线不用管被冻住后等红色连线的人撞你。boss读条古代核爆就站在解冻后的水里
BOSS2 金刚不坏的守护者，打就行。
BOSS3 才思敏捷的亚蒙 第一时间击杀魔科学物质66，被紫球连线的去撞库姆库姆使他变小，变小后击杀，变青蛙的注意躲蛇，青蛙可以救解冻的人但记得留点冰块躲后面的核爆
BOSS4 始皇帝赞德 黑圈需要分摊 所有人都集中在boss身下就行，别一个人跑出去"
伊甸零式希望乐园 (再生之章1),"E9S
 ■暗之战技
【八方分散】      | 【两人分摊】
D3    MT    D4    |            MT/D3
H1             H2    |   H1/D1          H2/D4
D1    ST     D2     |            ST/D2
■放置种子     | ■荆棘连线
     MTD2      |      MTH1      D2D4
H1           D4 | 
H2           D3 |
     STD1        |      STH2       D1D3"
伊甸零式希望乐园 (再生之章2),"E10S
【基本散开】   ｜     【黑泥】
　D3 MT D4　  ｜　　 D3 MT
　H1 ■ H2　　｜  H1　         D4
　D1 S TD2　　｜  D1　　     H2
　　　               ｜ 　　ST D2
【魔影球】
 MTH1D1D3   12点逆时针
 STH2D2D4       1点顺时针
【大狗转转乐】
 左：MTH1D1D3　STH2D2D4：右
【离别之锁】
TN：北　DPS：南"
伊甸零式希望乐园 (再生之章3),"E11S
【基本散开】※分摊→DPS顺时针旋转　           　
   D3 MT D4　 　　　             　
   H1 ■ H2　 　　 　            　
   D1 ST D2 　　 　                   
  【光分摊】
 　　MTST
H1D1D3 ■H2D2D4
【第二次光轮召唤】
　 D3　MT
H1　 　 　D4
D1　 　 　H2
　 ST　D2"
伊甸零式希望乐园 (再生之章4),"12S
◆希瓦　     |  ◆分组
D3 MT D4　|  MT组 MTH1D1D3
H1  ▲  H2　|   ST组 STH2D2D4
D1 ST  D2　|   (兄贵D3D4前 、D1D2背)
　◆泰坦1 　 |   　 ◆泰坦2　　| 　 ◆泰坦3
　    蓝D 　    |   　      蓝1　  　 |   蓝TH 　   蓝D
橙TH　  橙D |   橙TH 　   橙D   |
黄H 黄T 黄D |   　　  蓝2      　 |   黄TH  橙  黄D
◆狮子 北：H1MTH1 / D3D1D3  南：H2STH2 / D4D2D4
--------------------------------------
◆   一火分散        |◆二运分散 |　◆一运
　D1　D2             |　D3 MT D4|　西←D1D2D3D4→东
　MT　ST             |　H1  ▲  H2|　◆三运分组
　H1　H2　D4     |    D1 ST  D2|　北：MT、H1、D1、D3
　 　　 D3            |                    |　南：ST、H2、D2、D4
↑左半安全D3D4翻转 |　(同BUFF时D2D3互换)
"
